confirmed_tissue	manual_assign	Run	Assay.Type	AvgSpotLen	Bases	BioProject	BioSample	Bytes	Center.Name	Consent	DATASTORE.filetype	DATASTORE.provider	DATASTORE.region	Experiment	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample.Name	SRA.Study	Cultivar	Tissue	Library.Name	geo_loc_name_country	geo_loc_name_country_continent	BioSampleModel	geo_loc_name	dev_stage	GEO_Accession..exp.	source_name	treatment	AGE	Replicate	Sample_Name	Collection_Date	ENA.FIRST.PUBLIC..run.	ENA.LAST.UPDATE..run.	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	SRA_accession	Title	INSDC_center_alias	collected_by	Ecotype	Isolate	Time_point	Genotype	Alias	ENA_checklist	Biomaterial_provider	SAMPLE_TYPE	geographic_location_.country_and.or_sea.	geographic_location_.latitude.	geographic_location_.longitude.	ENA.FIRST.PUBLIC	ENA.LAST.UPDATE	External_Id	Submitter_Id	common_name	year	Developmental_Stage	environment_.biome.	environment_.feature.	environment_.material.	Investigation_type	plant.associated_environmental_package	project_name	Sequencing_method	PHENOTYPE	sex	Temp	day_after_veraison	time_point_replicate	Isolation_source	lat_lon	disease	Stage	growth_protocol	growth_stage	culture_collection	Specimen_voucher	disease_stage	Cell_Line	Cell_type	Biological.Replicate	Population	vineyard	height_or_length	infection	inoculation	Clone	Crop	Description	tissue_type	Biorep	Experiment.1	tissue_position	resistant_to_powdery_mildew	TimePoint	disk	Rep_Number	treatment_description	geographic_location_.region_and_locality.	Strain	sub_species	geographical_area	Broker_name	culture_rooting_medium	isolation_and_growth_condition	organism_common_name	organism_part	plant_developmental_stage	plant_growth_medium	plant_structure	propagation	rooting_medium_macronutrients	subspecific_genetic_lineage_name	subspecific_genetic_lineage_rank	air_temperature_regimen	infect	light_regimen	rooting_conditions	rooting_medium_micronutrients	sample_health_state	BREED	ripening_stage	status	collection_timepoint	day_temp	night_temp	Sampling_Time	Biological_Replicates	dev.stage	organism	rootstock	AssemblyName	Sample_ID	Biological_Reprlicates	geo.loc.name	Organ	Development_stage	sample_disease_status	enviromental_conditions
fruit	auto	SRR11088988	RNA-Seq	300	4129445100	PRJNA606742	SAMN14112332	1658971333	CORNELL UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7727875	Illumina HiSeq 2500	PAIRED	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-03-04T00:00:00Z	Merlot_veraison	SRP249541	Merlot	fruit	Merlot_veraison_rep2	uncalculated	uncalculated	Plant	NA	Veraison																																																																																																																					
fruit	auto	SRR11088989	RNA-Seq	300	3281565300	PRJNA606742	SAMN14112332	1322742919	CORNELL UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7727874	Illumina HiSeq 2500	PAIRED	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-03-04T00:00:00Z	Merlot_veraison	SRP249541	Merlot	fruit	Merlot_veraison_rep1	uncalculated	uncalculated	Plant	NA	Veraison																																																																																																																					
fruit	auto	SRR11091409	RNA-Seq	202	1457395660	PRJNA606274	SAMN14112391	871429141	CORNELL UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7730272	Illumina HiSeq 2500	PAIRED	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-06-18T00:00:00Z	Xiangfei-Veraison	SRP249578	Xiangfei	fruit	Xiangfei_veraison_rep3			Plant																																																																																																													Veraison						NA				
fruit	auto	SRR11091410	RNA-Seq	202	2172848148	PRJNA606274	SAMN14112391	1408415121	CORNELL UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7730271	Illumina HiSeq 2500	PAIRED	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-06-18T00:00:00Z	Xiangfei-Veraison	SRP249578	Xiangfei	fruit	Xiangfei_veraison_rep2			Plant																																																																																																													Veraison						NA				
fruit	auto	SRR11091411	RNA-Seq	202	1683030266	PRJNA606274	SAMN14112391	1024230423	CORNELL UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7730270	Illumina HiSeq 2500	PAIRED	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-06-18T00:00:00Z	Xiangfei-Veraison	SRP249578	Xiangfei	fruit	Xiangfei_veraison_rep1			Plant																																																																																																													Veraison						NA				
fruit	auto	SRR11091412	RNA-Seq	202	1926627520	PRJNA606274	SAMN14112390	1217631888	CORNELL UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7730269	Illumina HiSeq 2500	PAIRED	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-06-18T00:00:00Z	Xiangfei-Ripen	SRP249578	Xiangfei	fruit	Xiangfei_ripen_rep3			Plant																																																																																																													Ripening						NA				
fruit	auto	SRR11091413	RNA-Seq	202	2449208388	PRJNA606274	SAMN14112390	1594929587	CORNELL UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7730268	Illumina HiSeq 2500	PAIRED	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-06-18T00:00:00Z	Xiangfei-Ripen	SRP249578	Xiangfei	fruit	Xiangfei_ripen_rep2			Plant																																																																																																													Ripening						NA				
fruit	auto	SRR11091415	RNA-Seq	202	1708318040	PRJNA606274	SAMN14112390	1102652706	CORNELL UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7730266	Illumina HiSeq 2500	PAIRED	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-06-18T00:00:00Z	Xiangfei-Ripen	SRP249578	Xiangfei	fruit	Xiangfei_ripen_rep1			Plant																																																																																																													Ripening						NA				
fruit	auto	SRR11091416	RNA-Seq	202	1375671510	PRJNA606274	SAMN14112389	837099785	CORNELL UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7730265	Illumina HiSeq 2500	PAIRED	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-06-18T00:00:00Z	Xiangfei-fruitset	SRP249578	Xiangfei	fruit	Xiangfei_fruit_rep3			Plant																																																																																																													Fruit set						NA				
fruit	auto	SRR11091417	RNA-Seq	202	2423350570	PRJNA606274	SAMN14112389	1531518428	CORNELL UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7730264	Illumina HiSeq 2500	PAIRED	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-06-18T00:00:00Z	Xiangfei-fruitset	SRP249578	Xiangfei	fruit	Xiangfei_fruit_rep2			Plant																																																																																																													Fruit set						NA				
fruit	auto	SRR11091429	RNA-Seq	202	1188872212	PRJNA606274	SAMN14112385	755392347	CORNELL UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7730252	Illumina HiSeq 2500	PAIRED	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-06-18T00:00:00Z	Jingzaojing-Veraison	SRP249578	Jingzaojing	fruit	Jingzaojing_veraison_rep3			Plant																																																																																																													Veraison						NA				
fruit	auto	SRR11091430	RNA-Seq	202	1270599998	PRJNA606274	SAMN14112385	803827488	CORNELL UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7730251	Illumina HiSeq 2500	PAIRED	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-06-18T00:00:00Z	Jingzaojing-Veraison	SRP249578	Jingzaojing	fruit	Jingzaojing_veraison_rep2			Plant																																																																																																													Veraison						NA				
fruit	auto	SRR11091431	RNA-Seq	202	1334424322	PRJNA606274	SAMN14112385	895651957	CORNELL UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7730250	Illumina HiSeq 2500	PAIRED	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-06-18T00:00:00Z	Jingzaojing-Veraison	SRP249578	Jingzaojing	fruit	Jingzaojing_veraison_rep1			Plant																																																																																																													Veraison						NA				
fruit	auto	SRR11091432	RNA-Seq	202	2099058962	PRJNA606274	SAMN14112384	1401483560	CORNELL UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7730249	Illumina HiSeq 2500	PAIRED	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-06-18T00:00:00Z	Jingzaojing-Ripen	SRP249578	Jingzaojing	fruit	Jingzaojing_ripen_rep3			Plant																																																																																																													Ripening						NA				
fruit	auto	SRR11091433	RNA-Seq	202	1523697918	PRJNA606274	SAMN14112384	961309954	CORNELL UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7730248	Illumina HiSeq 2500	PAIRED	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-06-18T00:00:00Z	Jingzaojing-Ripen	SRP249578	Jingzaojing	fruit	Jingzaojing_ripen_rep2			Plant																																																																																																													Ripening						NA				
fruit	auto	SRR11091434	RNA-Seq	202	1434533300	PRJNA606274	SAMN14112384	860275099	CORNELL UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7730247	Illumina HiSeq 2500	PAIRED	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-06-18T00:00:00Z	Jingzaojing-Ripen	SRP249578	Jingzaojing	fruit	Jingzaojing_ripen_rep1			Plant																																																																																																													Ripening						NA				
fruit	auto	SRR11091435	RNA-Seq	202	1001892528	PRJNA606274	SAMN14112383	643593990	CORNELL UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7730246	Illumina HiSeq 2500	PAIRED	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-06-18T00:00:00Z	Jingzaojing-fruitset	SRP249578	Jingzaojing	fruit	Jingzaojing_fruit_rep3			Plant																																																																																																													Fruit set						NA				
fruit	auto	SRR11091437	RNA-Seq	202	2472651700	PRJNA606274	SAMN14112383	1596186018	CORNELL UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7730244	Illumina HiSeq 2500	PAIRED	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-06-18T00:00:00Z	Jingzaojing-fruitset	SRP249578	Jingzaojing	fruit	Jingzaojing_fruit_rep2			Plant																																																																																																													Fruit set						NA				
fruit	auto	SRR11091438	RNA-Seq	202	1969081860	PRJNA606274	SAMN14112383	1228239977	CORNELL UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX7730243	Illumina HiSeq 2500	PAIRED	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-06-18T00:00:00Z	Jingzaojing-fruitset	SRP249578	Jingzaojing	fruit	Jingzaojing_fruit_rep1			Plant																																																																																																													Fruit set						NA				
fruit	auto	ERR3863114	RNA-Seq	100	2022154600	PRJEB36552	SAMEA6517196	1357129324	University of Verona, Department of Biotechnologies	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX3875164	Illumina Genome Analyzer IIx	SINGLE	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-07-07T00:00:00Z	SAMEA6517196	ERP119759	Pinot Noir ENTAV115		F_1_A_s									7	A	E-MTAB-8758:F_1_A		2020-07-06	2020-02-11	Council for Agricultural Research and Economics (CREA) Research Centre for Genomics & Bioinformatics	2020-07-06T04:05:35Z	2020-02-03T16:15:48Z	public	ERS4281613	F_1_A	Council for Agricultural Research and Economics (CREA) Research Centre for Genomics & Bioinformatics			not applicable		Pinot Noir not grafted								2020-07-06	2020-02-03	SAMEA6517196	E-MTAB-8758:F_1_A	wine grape		veraison																																														ArrayExpress				berry skin																																
fruit	auto	ERR3863115	RNA-Seq	100	1971393500	PRJEB36552	SAMEA6517197	1321786124	University of Verona, Department of Biotechnologies	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX3875165	Illumina Genome Analyzer IIx	SINGLE	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-07-07T00:00:00Z	SAMEA6517197	ERP119759	Pinot Noir ENTAV115		F_1_B_s									7	B	E-MTAB-8758:F_1_B		2020-07-06	2020-02-11	Council for Agricultural Research and Economics (CREA) Research Centre for Genomics & Bioinformatics	2020-07-06T04:05:35Z	2020-02-03T16:15:48Z	public	ERS4281614	F_1_B	Council for Agricultural Research and Economics (CREA) Research Centre for Genomics & Bioinformatics			not applicable		Pinot Noir not grafted								2020-07-06	2020-02-03	SAMEA6517197	E-MTAB-8758:F_1_B	wine grape		veraison																																														ArrayExpress				berry skin																																
fruit	auto	ERR3863116	RNA-Seq	100	1964853500	PRJEB36552	SAMEA6517198	1317591408	University of Verona, Department of Biotechnologies	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX3875166	Illumina Genome Analyzer IIx	SINGLE	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-07-07T00:00:00Z	SAMEA6517198	ERP119759	Pinot Noir ENTAV115		F_1_C_s									7	C	E-MTAB-8758:F_1_C		2020-07-06	2020-02-11	Council for Agricultural Research and Economics (CREA) Research Centre for Genomics & Bioinformatics	2020-07-06T04:05:35Z	2020-02-03T16:15:48Z	public	ERS4281615	F_1_C	Council for Agricultural Research and Economics (CREA) Research Centre for Genomics & Bioinformatics			not applicable		Pinot Noir not grafted								2020-07-06	2020-02-03	SAMEA6517198	E-MTAB-8758:F_1_C	wine grape		veraison																																														ArrayExpress				berry skin																																
fruit	auto	ERR3863117	RNA-Seq	100	1844003400	PRJEB36552	SAMEA6517199	1236609228	University of Verona, Department of Biotechnologies	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX3875167	Illumina Genome Analyzer IIx	SINGLE	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-07-07T00:00:00Z	SAMEA6517199	ERP119759	Pinot Noir ENTAV115		F_2_A_s									7	A	E-MTAB-8758:F_2_A		2020-07-06	2020-02-11	Council for Agricultural Research and Economics (CREA) Research Centre for Genomics & Bioinformatics	2020-07-06T04:05:35Z	2020-02-03T16:15:48Z	public	ERS4281616	F_2_A	Council for Agricultural Research and Economics (CREA) Research Centre for Genomics & Bioinformatics			not applicable		Pinot Noir not grafted								2020-07-06	2020-02-03	SAMEA6517199	E-MTAB-8758:F_2_A	wine grape		maturity																																														ArrayExpress				berry skin																																
fruit	auto	ERR3863118	RNA-Seq	100	1745136500	PRJEB36552	SAMEA6517200	1170058651	University of Verona, Department of Biotechnologies	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX3875168	Illumina Genome Analyzer IIx	SINGLE	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-07-07T00:00:00Z	SAMEA6517200	ERP119759	Pinot Noir ENTAV115		F_2_B_s									7	B	E-MTAB-8758:F_2_B		2020-07-06	2020-02-11	Council for Agricultural Research and Economics (CREA) Research Centre for Genomics & Bioinformatics	2020-07-06T04:05:35Z	2020-02-03T16:15:48Z	public	ERS4281617	F_2_B	Council for Agricultural Research and Economics (CREA) Research Centre for Genomics & Bioinformatics			not applicable		Pinot Noir not grafted								2020-07-06	2020-02-03	SAMEA6517200	E-MTAB-8758:F_2_B	wine grape		maturity																																														ArrayExpress				berry skin																																
fruit	auto	ERR3863119	RNA-Seq	100	2050285800	PRJEB36552	SAMEA6517201	1377605700	University of Verona, Department of Biotechnologies	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX3875169	Illumina Genome Analyzer IIx	SINGLE	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-07-07T00:00:00Z	SAMEA6517201	ERP119759	Pinot Noir ENTAV115		F_2_C_s									7	C	E-MTAB-8758:F_2_C		2020-07-06	2020-02-11	Council for Agricultural Research and Economics (CREA) Research Centre for Genomics & Bioinformatics	2020-07-06T04:05:35Z	2020-02-03T16:15:49Z	public	ERS4281618	F_2_C	Council for Agricultural Research and Economics (CREA) Research Centre for Genomics & Bioinformatics			not applicable		Pinot Noir not grafted								2020-07-06	2020-02-03	SAMEA6517201	E-MTAB-8758:F_2_C	wine grape		maturity																																														ArrayExpress				berry skin																																
fruit	auto	ERR3863120	RNA-Seq	100	2015378500	PRJEB36552	SAMEA6517202	1353452575	University of Verona, Department of Biotechnologies	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX3875170	Illumina Genome Analyzer IIx	SINGLE	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-07-07T00:00:00Z	SAMEA6517202	ERP119759	Pinot Noir ENTAV115		M_1_A_s									7	A	E-MTAB-8758:M_1_A		2020-07-06	2020-02-11	Council for Agricultural Research and Economics (CREA) Research Centre for Genomics & Bioinformatics	2020-07-06T04:05:35Z	2020-02-03T16:15:49Z	public	ERS4281619	M_1_A	Council for Agricultural Research and Economics (CREA) Research Centre for Genomics & Bioinformatics			not applicable		Pinot Noir / Mgt 101-14								2020-07-06	2020-02-03	SAMEA6517202	E-MTAB-8758:M_1_A	wine grape		veraison																																														ArrayExpress				berry skin																																
fruit	auto	ERR3863121	RNA-Seq	100	3400658900	PRJEB36552	SAMEA6517203	2280738519	University of Verona, Department of Biotechnologies	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX3875171	Illumina Genome Analyzer IIx	SINGLE	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-07-07T00:00:00Z	SAMEA6517203	ERP119759	Pinot Noir ENTAV115		M_1_B_s									7	B	E-MTAB-8758:M_1_B		2020-07-06	2020-02-11	Council for Agricultural Research and Economics (CREA) Research Centre for Genomics & Bioinformatics	2020-07-06T04:05:35Z	2020-02-03T16:15:49Z	public	ERS4281620	M_1_B	Council for Agricultural Research and Economics (CREA) Research Centre for Genomics & Bioinformatics			not applicable		Pinot Noir / Mgt 101-14								2020-07-06	2020-02-03	SAMEA6517203	E-MTAB-8758:M_1_B	wine grape		veraison																																														ArrayExpress				berry skin																																
fruit	auto	ERR3863122	RNA-Seq	100	1867486500	PRJEB36552	SAMEA6517204	1265136483	University of Verona, Department of Biotechnologies	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX3875172	Illumina Genome Analyzer IIx	SINGLE	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-07-07T00:00:00Z	SAMEA6517204	ERP119759	Pinot Noir ENTAV115		M_1_C_s									7	C	E-MTAB-8758:M_1_C		2020-07-06	2020-02-11	Council for Agricultural Research and Economics (CREA) Research Centre for Genomics & Bioinformatics	2020-07-06T04:05:35Z	2020-02-03T16:15:49Z	public	ERS4281621	M_1_C	Council for Agricultural Research and Economics (CREA) Research Centre for Genomics & Bioinformatics			not applicable		Pinot Noir / Mgt 101-14								2020-07-06	2020-02-03	SAMEA6517204	E-MTAB-8758:M_1_C	wine grape		veraison																																														ArrayExpress				berry skin																																
fruit	auto	ERR3863123	RNA-Seq	100	3401613600	PRJEB36552	SAMEA6517205	2310152924	University of Verona, Department of Biotechnologies	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX3875173	Illumina Genome Analyzer IIx	SINGLE	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-07-07T00:00:00Z	SAMEA6517205	ERP119759	Pinot Noir ENTAV115		M_2_A_s									7	A	E-MTAB-8758:M_2_A		2020-07-06	2020-02-11	Council for Agricultural Research and Economics (CREA) Research Centre for Genomics & Bioinformatics	2020-07-06T04:05:35Z	2020-02-03T16:15:49Z	public	ERS4281622	M_2_A	Council for Agricultural Research and Economics (CREA) Research Centre for Genomics & Bioinformatics			not applicable		Pinot Noir / Mgt 101-14								2020-07-06	2020-02-03	SAMEA6517205	E-MTAB-8758:M_2_A	wine grape		maturity																																														ArrayExpress				berry skin																																
fruit	auto	ERR3863124	RNA-Seq	100	2058761800	PRJEB36552	SAMEA6517206	1393224038	University of Verona, Department of Biotechnologies	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX3875174	Illumina Genome Analyzer IIx	SINGLE	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-07-07T00:00:00Z	SAMEA6517206	ERP119759	Pinot Noir ENTAV115		M_2_B_s									7	B	E-MTAB-8758:M_2_B		2020-07-06	2020-02-11	Council for Agricultural Research and Economics (CREA) Research Centre for Genomics & Bioinformatics	2020-07-06T04:05:35Z	2020-02-03T16:15:49Z	public	ERS4281623	M_2_B	Council for Agricultural Research and Economics (CREA) Research Centre for Genomics & Bioinformatics			not applicable		Pinot Noir / Mgt 101-14								2020-07-06	2020-02-03	SAMEA6517206	E-MTAB-8758:M_2_B	wine grape		maturity																																														ArrayExpress				berry skin																																
fruit	auto	ERR3863125	RNA-Seq	100	2371430400	PRJEB36552	SAMEA6517207	1605455213	University of Verona, Department of Biotechnologies	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX3875175	Illumina Genome Analyzer IIx	SINGLE	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-07-07T00:00:00Z	SAMEA6517207	ERP119759	Pinot Noir ENTAV115		M_2_C_s									7	C	E-MTAB-8758:M_2_C		2020-07-06	2020-02-11	Council for Agricultural Research and Economics (CREA) Research Centre for Genomics & Bioinformatics	2020-07-06T04:05:35Z	2020-02-03T16:15:49Z	public	ERS4281624	M_2_C	Council for Agricultural Research and Economics (CREA) Research Centre for Genomics & Bioinformatics			not applicable		Pinot Noir / Mgt 101-14								2020-07-06	2020-02-03	SAMEA6517207	E-MTAB-8758:M_2_C	wine grape		maturity																																														ArrayExpress				berry skin																																
fruit	auto	ERR3863126	RNA-Seq	100	1558858100	PRJEB36552	SAMEA6517208	1057696305	University of Verona, Department of Biotechnologies	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX3875176	Illumina Genome Analyzer IIx	SINGLE	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-07-07T00:00:00Z	SAMEA6517208	ERP119759	Pinot Noir ENTAV115		P_1_A_s									7	A	E-MTAB-8758:P_1_A		2020-07-06	2020-02-11	Council for Agricultural Research and Economics (CREA) Research Centre for Genomics & Bioinformatics	2020-07-06T04:05:35Z	2020-02-03T16:15:49Z	public	ERS4281625	P_1_A	Council for Agricultural Research and Economics (CREA) Research Centre for Genomics & Bioinformatics			not applicable		Pinot Noir / 1103 Paulsen								2020-07-06	2020-02-03	SAMEA6517208	E-MTAB-8758:P_1_A	wine grape		veraison																																														ArrayExpress				berry skin																																
fruit	auto	ERR3863127	RNA-Seq	100	2276291200	PRJEB36552	SAMEA6517209	1538064777	University of Verona, Department of Biotechnologies	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX3875177	Illumina Genome Analyzer IIx	SINGLE	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-07-07T00:00:00Z	SAMEA6517209	ERP119759	Pinot Noir ENTAV115		P_1_B_s									7	B	E-MTAB-8758:P_1_B		2020-07-06	2020-02-11	Council for Agricultural Research and Economics (CREA) Research Centre for Genomics & Bioinformatics	2020-07-06T04:05:35Z	2020-02-03T16:15:49Z	public	ERS4281626	P_1_B	Council for Agricultural Research and Economics (CREA) Research Centre for Genomics & Bioinformatics			not applicable		Pinot Noir / 1103 Paulsen								2020-07-06	2020-02-03	SAMEA6517209	E-MTAB-8758:P_1_B	wine grape		veraison																																														ArrayExpress				berry skin																																
fruit	auto	ERR3863128	RNA-Seq	100	2036918400	PRJEB36552	SAMEA6517210	1379551619	University of Verona, Department of Biotechnologies	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX3875178	Illumina Genome Analyzer IIx	SINGLE	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-07-07T00:00:00Z	SAMEA6517210	ERP119759	Pinot Noir ENTAV115		P_1_C_s									7	C	E-MTAB-8758:P_1_C		2020-07-06	2020-02-11	Council for Agricultural Research and Economics (CREA) Research Centre for Genomics & Bioinformatics	2020-07-06T04:05:35Z	2020-02-03T16:15:49Z	public	ERS4281627	P_1_C	Council for Agricultural Research and Economics (CREA) Research Centre for Genomics & Bioinformatics			not applicable		Pinot Noir / 1103 Paulsen								2020-07-06	2020-02-03	SAMEA6517210	E-MTAB-8758:P_1_C	wine grape		veraison																																														ArrayExpress				berry skin																																
fruit	auto	ERR3863129	RNA-Seq	100	1829760300	PRJEB36552	SAMEA6517211	1240356429	University of Verona, Department of Biotechnologies	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX3875179	Illumina Genome Analyzer IIx	SINGLE	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-07-07T00:00:00Z	SAMEA6517211	ERP119759	Pinot Noir ENTAV115		P_2_A_s									7	A	E-MTAB-8758:P_2_A		2020-07-06	2020-02-11	Council for Agricultural Research and Economics (CREA) Research Centre for Genomics & Bioinformatics	2020-07-06T04:05:35Z	2020-02-03T16:15:49Z	public	ERS4281628	P_2_A	Council for Agricultural Research and Economics (CREA) Research Centre for Genomics & Bioinformatics			not applicable		Pinot Noir / 1103 Paulsen								2020-07-06	2020-02-03	SAMEA6517211	E-MTAB-8758:P_2_A	wine grape		maturity																																														ArrayExpress				berry skin																																
fruit	auto	ERR3863130	RNA-Seq	100	2040556400	PRJEB36552	SAMEA6517212	1382274391	University of Verona, Department of Biotechnologies	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX3875180	Illumina Genome Analyzer IIx	SINGLE	PolyA	TRANSCRIPTOMIC	Vitis vinifera	ILLUMINA	2020-07-07T00:00:00Z	SAMEA6517212	ERP119759	Pinot Noir ENTAV115		P_2_B_s									7	B	E-MTAB-8758:P_2_B		2020-07-06	2020-02-11	Council for Agricultural Research and Economics (CREA) Research Centre for Genomics & Bioinformatics	2020-07-06T04:05:35Z	2020-02-03T16:15:49Z	public	ERS4281629	P_2_B	Council for Agricultural Research and Economics (CREA) Research Centre for Genomics & Bioinformatics			not applicable		Pinot Noir / 1103 Paulsen								2020-07-06	2020-02-03	SAMEA6517212	E-MTAB-8758:P_2_B	wine grape		maturity																																														ArrayExpress				berry skin																																
